timestamp,event,detail,confidence,match,reference_frame,turn,player_active,opponent_active,weather,terrain,trick_room,tailwind,screens,field_status,actor,pokemon,hp_percent,reference_frame_shows_subject,manual_correction,winner,source,player_team,opponent_team,player_brought,opponent_brought,player_lead,opponent_lead,illegal_species_detected,likely_missed_opponent_species,roster_conflict,roster_conflict_species,target,move,hp_current,hp_max,status
3755.0,move_used,Calm Mind,0.95,8,match_frames\match_8\ocr_00211.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
3777,item_or_ability_activated,Incineroar's Intimidate activated,1.0,8,match_frames\match_8\ocr_00257.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
3777,stat_change,"Opposing Farigiraf's Attack fell (read 'Farigiraf', reporting closest match 'Girafarig') [reference-frame check: 'Girafarig' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00257.jpg,,,,,,,,,,opponent,Girafarig,,False,,,,,,,,,,,,,,,,,,
3777,stat_change,Opposing Incineroar's Attack fell,1.0,8,match_frames\match_8\ocr_00257.jpg,,,,,,,,,,opponent,Incineroar,,True,,,,,,,,,,,,,,,,,,
3780,field_state,Trick Room active (3/5 turns remaining),1.0,8,match_frames\match_8\ocr_00264.jpg,,"Floette, Incineroar","Incineroar, Girafarig",,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3813.0,move_used,Helping Hand,0.95,8,match_frames\match_8\ocr_00327.jpg,,,,,,,,,,,Farigiraf,,,,,ocr,,,,,,,,,,,,,,,
3814.0,move_used,Helping Hand,0.95,8,match_frames\match_8\ocr_00329.jpg,,,,,,,,,,,Farigiraf,,,,,ocr,,,,,,,,,,,,,,,
3814,turn_start,Turn 1 begins,1.0,8,match_frames\match_8\ocr_00326.jpg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,field_state,Initial field state for Turn 1. Opponent's Girafarig (identified as Farigiraf in text).,0.9,8,match_frames\match_8\ocr_00326.jpg,1,"Sinistcha, Incineroar","Incineroar, Girafarig",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
3817,item_or_ability_activated,Opponent Girafarig's ability activated (text: 'Farigiraf is ready to help Incineroar!') [reference-frame check: 'Girafarig' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00338.jpg,,,,,,,,,,opponent,Girafarig,,False,,,,,,,,,,,,,,,,,,
3819.0,move_used,Close Combat,0.95,8,match_frames\match_8\ocr_00339.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
3819.5,move_used,Close Combat,0.95,8,match_frames\match_8\ocr_00340.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
3820.0,move_used,Close Combat,0.95,8,match_frames\match_8\ocr_00341.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
3823,super_effective_hit,It's super effective on Incineroar!,1.0,8,match_frames\match_8\ocr_00350.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
3823,hp_change,"Player's Incineroar HP changed to 93/202 [HP pixel-check: bar fill reads ~0%, disagrees with the 46% recorded here - worth verifying against the reference frame]",0.5,8,match_frames\match_8\ocr_00350.jpg,,,,,,,,,,player,Incineroar,46,True,,,,,,,,,,,,,,,,,,
3823,field_state,Player Incineroar HP updated to 93/202 (46%),1.0,8,match_frames\match_8\ocr_00350.jpg,1,"Sinistcha, Incineroar","Incineroar, Girafarig",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
3825.0,item_or_ability_activated,super effective on Incineroar,0.75,8,match_frames\match_8\ocr_00351.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
3826,stat_change,Opposing Incineroar's Defense and Sp. Def fell!,1.0,8,match_frames\match_8\ocr_00355.jpg,,,,,,,,,,opponent,Incineroar,,True,,,,,,,,,,,,,,,,,,
3829,hp_change,The opposing Incineroar lost some of its HP!,1.0,8,match_frames\match_8\ocr_00361.jpg,,,,,,,,,,opponent,Incineroar,,True,,,,,,,,,,,,,,,,,,
3829,field_state,Opponent Incineroar HP changed and stats fell.,0.9,8,match_frames\match_8\ocr_00361.jpg,1,"Sinistcha, Incineroar","Incineroar, Girafarig",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
3832,item_or_ability_activated,Opposing Incineroar's Sitrus Berry activated,1.0,8,match_frames\match_8\ocr_00363.jpg,,,,,,,,,,opponent,Incineroar,,True,,,,,,,,,,,,,,,,,,
3832,hp_change,Opposing Incineroar recovered HP from Sitrus Berry,1.0,8,match_frames\match_8\ocr_00363.jpg,,,,,,,,,,opponent,Incineroar,,True,,,,,,,,,,,,,,,,,,
3832,field_state,Opponent Incineroar recovered HP from Sitrus Berry.,0.9,8,match_frames\match_8\ocr_00363.jpg,1,"Sinistcha, Incineroar","Incineroar, Girafarig",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
3836.0,move_used,Darkest Lariat,0.95,8,match_frames\match_8\ocr_00373.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
3838,item_or_ability_activated,Farigiraf's Colbur Berry activated [reference-frame check: 'Farigiraf' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00375.jpg,,,,,,,,,,opponent,Farigiraf,,False,,,,,,,,,,,,,,,,,,
3841,hp_change,"Farigiraf HP changed to 84% [HP pixel-check: bar fill reads ~0%, disagrees with the 84% recorded here - worth verifying against the reference frame] [reference-frame check: 'Farigiraf' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00380.jpg,,,,,,,,,,opponent,Farigiraf,84,False,,,,,,,,,,,,,,,,,,
3841,field_state,"Initial field state for turn 1, Farigiraf HP updated. Player's second active Pokemon visually resembles Oricorio Baile Style, but reported as Floette as it's the closest available from player's brought list.",0.8,8,match_frames\match_8\ocr_00380.jpg,1,"Incineroar, Floette","Incineroar, Farigiraf",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3844.0,item_or_ability_activated,super effective on the opposing Farigiraf,0.75,8,match_frames\match_8\ocr_00389.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
3844,super_effective_hit,It's super effective on the opposing Farigiraf!,1.0,8,match_frames\match_8\ocr_00391.jpg,,,,,,,,,,player,Farigiraf,,True,,,,,,,,,,,,,,,,,,
3844,hp_change,"Farigiraf HP changed to 74% [HP pixel-check: bar fill reads ~0%, disagrees with the 74% recorded here - worth verifying against the reference frame]",0.5,8,match_frames\match_8\ocr_00391.jpg,,,,,,,,,,opponent,Farigiraf,74,True,,,,,,,,,,,,,,,,,,
3844,field_state,"Farigiraf HP updated after super effective hit. Player's second active Pokemon visually resembles Oricorio Baile Style, but reported as Floette from known roster.",0.8,8,match_frames\match_8\ocr_00391.jpg,1,"Incineroar, Floette","Incineroar, Farigiraf",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3849.0,move_used,Dazzling Gleam,0.95,8,match_frames\match_8\ocr_00399.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
3850,hp_change,"Opponent Incineroar HP changed to 44% [HP pixel-check: bar fill reads ~0%, disagrees with the 44% recorded here - worth verifying against the reference frame] [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00399.jpg,,,,,,,,,,opponent,Incineroar,44,False,,,,,,,,,,,,,,,,,,
3850,hp_change,"Farigiraf HP changed to 47% [HP pixel-check: bar fill reads ~0%, disagrees with the 47% recorded here - worth verifying against the reference frame] [reference-frame check: 'Farigiraf' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00399.jpg,,,,,,,,,,opponent,Farigiraf,47,False,,,,,,,,,,,,,,,,,,
3850,field_state,"Opponent Incineroar and Farigiraf HP updated. Player's second active Pokemon visually resembles Oricorio Baile Style, but reported as Floette from known roster.",0.8,8,match_frames\match_8\ocr_00399.jpg,1,"Incineroar, Floette","Incineroar, Farigiraf",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3853,critical_hit,A critical hit on the opposing Farigiraf!,1.0,8,match_frames\match_8\ocr_00408.jpg,,,,,,,,,,player,Farigiraf,,True,,,,,,,,,,,,,,,,,,
3853,hp_change,Opponent Incineroar HP changed to 0%,1.0,8,match_frames\match_8\ocr_00408.jpg,,,,,,,,,,opponent,Incineroar,0,True,,,,,,,,,,,,,,,,,,
3853,hp_change,Farigiraf HP changed to 0%,1.0,8,match_frames\match_8\ocr_00408.jpg,,,,,,,,,,opponent,Farigiraf,0,True,,,,,,,,,,,,,,,,,,
3853,field_state,"Opponent Incineroar and Farigiraf HP updated to 0% after critical hit. Player's second active Pokemon visually resembles Oricorio Baile Style, but reported as Floette from known roster.",0.8,8,match_frames\match_8\ocr_00408.jpg,1,"Incineroar, Floette","Incineroar, Farigiraf",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3855.5,pokemon_fainted,Farigiraf fainted,0.95,8,match_frames\match_8\ocr_00412.jpg,,,,,,,,,,opponent,Farigiraf,0,True,,,ocr,,,,,,,,,,,,,,,
3856.5,pokemon_fainted,. ' - The opposing Farigiraf fainted,0.95,8,match_frames\match_8\ocr_00414.jpg,,,,,,,,,,player,Farigiraf,0,True,,,ocr,,,,,,,,,,,,,,,
3859.0,pokemon_fainted,Incineroar fainted,0.95,8,match_frames\match_8\ocr_00419.jpg,,,,,,,,,,opponent,Incineroar,0,True,,,ocr,,,,,,,,,,,,,,,
3859,field_state,"Opponent Incineroar fainted. Farigiraf remains at 0% HP. Player's second active Pokemon visually resembles Oricorio Baile Style, but reported as Floette from known roster.",0.8,8,match_frames\match_8\ocr_00419.jpg,1,"Incineroar, Floette",Farigiraf,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3867.0,pokemon_sent_out,Mawile sent out,0.95,8,match_frames\match_8\ocr_00435.jpg,,,,,,,,,,,Mawile,,,,,ocr,,,,,,,,,,,,,,,
3868,pokemon_sent_out,Floette sent out [reference-frame check: 'Floette' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00436.jpg,,,,,,,,,,player,Floette,,False,,,,,,,,,,,,,,,,,,
3868,pokemon_sent_out,"Read 'Mawile' on screen, but that's not in the known roster - reporting closest match, Primarina.",0.3,8,match_frames\match_8\ocr_00436.jpg,,,,,,,,,,opponent,Primarina,,True,,,,,,,,,,,,True,['Mawile'],,,,,
3870.5,pokemon_sent_out,Gallade sent out,0.95,8,match_frames\match_8\ocr_00442.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3871.0,pokemon_sent_out,Gallade! os sent out,0.95,8,match_frames\match_8\ocr_00443.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3871.5,pokemon_sent_out,Gallade' gq 4Y sent out,0.95,8,match_frames\match_8\ocr_00444.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3872.0,pokemon_sent_out,Gallade! co sent out,0.95,8,match_frames\match_8\ocr_00445.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3874,pokemon_sent_out,Incineroar sent out,1.0,8,match_frames\match_8\ocr_00451.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
3874,item_or_ability_activated,Mawile's Intimidate activated [reference-frame check: 'Primarina' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,8,match_frames\match_8\ocr_00451.jpg,,,,,,,,,,opponent,Primarina,,False,,,,,,,,,,,,,,,,,,
3874,stat_change,Attack fell,0.8,8,match_frames\match_8\ocr_00451.jpg,,,,,,,,,,player,Floette,,True,,,,,,,,,,,,,,,,,,
3874,stat_change,Attack fell,0.8,8,match_frames\match_8\ocr_00451.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
3877,turn_start,Turn 2 begins,1.0,8,match_frames\match_8\ocr_00458.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,field_state,Trick Room active (2/5 turns remaining),1.0,8,match_frames\match_8\ocr_00458.jpg,2,"Floette, Incineroar","Gallade, Primarina",,,True,,,[],,,,,,,,,,,,,,,,,,,,,,
3909.0,pokemon_sent_out,Sinistcha the Teeny sent out,0.95,8,match_frames\match_8\ocr_00519.jpg,,,,,,,,,,player,Sinistcha,,True,,,ocr,,,,,,,,,,,,,,,
3914,item_or_ability_activated,"Sinistcha's Hospitality ability activated, healing Floette.",1.0,8,match_frames\match_8\ocr_00532.jpg,,,,,,,,,,player,Sinistcha,,True,,,,,,,,,,,,,,,,,,
3916.5,item_or_ability_activated,Omni Ring,0.75,8,match_frames\match_8\ocr_00534.jpg,,,,,,,,,,,Mawile,,,,,ocr,,,,,,,,,,,,,,,
3926,item_or_ability_activated,"Opponent's Mawile Mega Evolved into Mega Mawile. (Read 'Mawile' on screen, but that's not in the known roster - reporting closest match, Hisuian Sliggoo).",0.3,8,match_frames\match_8\ocr_00555.jpg,,,,,,,,,,opponent,Hisuian Sliggoo,,True,,,,,,,,,,,,True,['Mawile'],,,,,
3928.0,move_used,Protect,0.95,8,match_frames\match_8\ocr_00557.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
3929,field_state,Current field state.,1.0,8,match_frames\match_8\ocr_00557.jpg,1,"Sinistcha, Floette","Gallade, Hisuian Sliggoo",,,False,,[],[],,,,,,,,,,,,,,,,,,,,,,
3932,field_state,Initial field state with active Pokemon,1.0,8,match_frames\match_8\ocr_00568.jpg,1,"Floette, Sinistcha","Gallade, Primarina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933.5,move_used,Play Rough [move-legality check: 'Play Rough' is not in Cyclizar's known learnset - worth verifying against the source frame],0.3,8,match_frames\match_8\ocr_00568.jpg,,,,,,,,,,,Cyclizar,,,,,ocr,,,,,,,,,,,,,,,
3935,hp_change,"Sinistcha's HP changed to 27/178 [HP pixel-check: bar fill reads ~0%, disagrees with the 15% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00568.jpg,,,,,,,,,,player,Sinistcha,15,False,,,,,,,,,,,,,,,,,,
3935,field_state,Sinistcha took damage,1.0,8,match_frames\match_8\ocr_00568.jpg,1,"Floette, Sinistcha","Gallade, Primarina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939.0,move_used,Psycho Cut,0.95,8,match_frames\match_8\ocr_00579.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3941,field_state,Sinistcha fainted,1.0,8,match_frames\match_8\ocr_00580.jpg,1,"Floette, Sinistcha","Gallade, Primarina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942.5,pokemon_fainted,Sinistcha fainted,0.95,8,match_frames\match_8\ocr_00586.jpg,,,,,,,,,,player,Sinistcha,0,True,,,ocr,,,,,,,,,,,,,,,
3953,pokemon_sent_out,Incineroar was sent out [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00604.jpg,,,,,,,,,,player,Incineroar,,False,,,,,,,,,,,,,,,,,,
3953,field_state,Incineroar replaced fainted Sinistcha,1.0,8,match_frames\match_8\ocr_00604.jpg,1,"Floette, Incineroar","Gallade, Primarina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,item_or_ability_activated,Incineroar's Intimidate activated,1.0,8,match_frames\match_8\ocr_00613.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
3956,stat_change,"Primarina's Attack fell (read 'Mawile' on screen, reporting closest match Primarina) [reference-frame check: 'Primarina' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,8,match_frames\match_8\ocr_00613.jpg,,,,,,,,,,opponent,Primarina,,False,,,,,,,,,,,,,,,,,,
3956,stat_change,Gallade's Attack fell,1.0,8,match_frames\match_8\ocr_00613.jpg,,,,,,,,,,opponent,Gallade,,True,,,,,,,,,,,,,,,,,,
3956,field_state,Opponent's Attack stats fell due to Intimidate,1.0,8,match_frames\match_8\ocr_00613.jpg,1,"Floette, Incineroar","Gallade, Primarina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,move_used,"Read 'Mawile' on screen, but that's not in the known roster - reporting closest match, Gallade. Mawile used Protect! [move-legality check: 'Read 'Mawile'' is not in Gallade's known learnset - worth verifying against the source frame] [reference-frame check: 'Gallade' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,8,match_frames\match_8\ocr_00666.jpg,,,,,,,,,,opponent,Gallade,,False,,,,,,,,,,,,True,['Mawile'],,,,,
3983.5,move_used,Protect,0.95,8,match_frames\match_8\ocr_00668.jpg,,,,,,,,,,,Cyclizar,,,,,ocr,,,,,,,,,,,,,,,
3986,pokemon_sent_out,Incineroar sent out [reference-frame check: 'Incineroar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,player,Incineroar,,False,,,,,,,,,,,,,,,,,,
3986,pokemon_sent_out,Sinistcha sent out [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,player,Sinistcha,,False,,,,,,,,,,,,,,,,,,
3986,pokemon_sent_out,Gallade sent out [reference-frame check: 'Gallade' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,opponent,Gallade,,False,,,,,,,,,,,,,,,,,,
3986,pokemon_sent_out,"Read 'Mawile' on screen, but that's not in the known roster - reporting closest match, Gallade. Mawile sent out.",0.3,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,opponent,Gallade,,True,,,,,,,,,,,,True,['Mawile'],,,,,
3986,field_state,"Player active: Incineroar (100%), Sinistcha (100%). Opponent active: Gallade (100%), Gallade (100% - second Gallade reported for Mawile, which is not in known roster).",0.8,8,match_frames\match_8\ocr_00676.jpg,1,"Incineroar, Sinistcha","Gallade, Gallade",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3986,move_used,The opposing Mawile protected itself! [move-legality check: 'The opposing Mawile protected itself' is not in Gallade's known learnset - worth verifying against the source frame] [reference-frame check: 'Gallade' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,opponent,Gallade,,False,,,,,,,,,,,,,,,,,,
3988.5,move_used,Fake Out,0.95,8,match_frames\match_8\ocr_00678.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
3989,hp_change,"Gallade's HP changed to 86% [HP pixel-check: bar fill reads ~0%, disagrees with the 86% recorded here - worth verifying against the reference frame] [reference-frame check: 'Gallade' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,8,match_frames\match_8\ocr_00676.jpg,,,,,,,,,,opponent,Gallade,86,False,,,,,,,,,,,,,,,,,,
3989,field_state,"Player active: Incineroar (100%), Sinistcha (100%). Opponent active: Gallade (86%), Gallade (100% - second Gallade reported for Mawile, which is not in known roster).",0.8,8,match_frames\match_8\ocr_00676.jpg,1,"Incineroar, Sinistcha","Gallade, Gallade",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
3992.0,status_inflicted,The opposing Gallade flinched,0.95,8,match_frames\match_8\ocr_00685.jpg,,,,,,,,,,,Gallade,,,,,ocr,,,,,,,,,,,,,,,
3994.0,move_used,Dazzling Gleam,0.95,8,match_frames\match_8\ocr_00689.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
3995,field_state,Initial field state for the turn.,0.9,8,match_frames\match_8\ocr_00688.jpg,1,"Incineroar, Sinistcha","Gallade, Primarina",,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3995,item_or_ability_activated,"Read 'Mawile' on screen, but reporting closest known 'Primarina' protected itself. [reference-frame check: 'Primarina' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,8,match_frames\match_8\ocr_00688.jpg,,,,,,,,,,opponent,Primarina,,False,,,,,,,,,,,,,,,,,,
4002,super_effective_hit,Super effective hit on opposing Gallade.,0.9,8,match_frames\match_8\ocr_00708.jpg,,,,,,,,,,player,Gallade,,True,,,,,,,,,,,,,,,,,,
4002,hp_change,Opposing Gallade's HP dropped to 0%.,0.9,8,match_frames\match_8\ocr_00708.jpg,,,,,,,,,,opponent,Gallade,0,True,,,,,,,,,,,,,,,,,,
4004.5,pokemon_fainted,Gallade fainted,0.95,8,match_frames\match_8\ocr_00710.jpg,,,,,,,,,,opponent,Gallade,0,True,,,ocr,,,,,,,,,,,,,,,
4005,field_state,Opposing Gallade fainted.,0.9,8,match_frames\match_8\ocr_00708.jpg,1,"Incineroar, Sinistcha",Primarina,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
4008,trick_room,Trick Room ended.,0.9,8,match_frames\match_8\ocr_00720.jpg,,,,,,False,,,,field,,,,,,,,,,,,,,,,,,,,,
4008,field_state,Trick Room ended.,0.9,8,match_frames\match_8\ocr_00720.jpg,1,"Incineroar, Sinistcha",Primarina,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
4011,battle_end,Opponent forfeited.,0.9,8,match_frames\match_8\ocr_00720.jpg,,,,,,,,,,opponent,,,,,player,,,,,,,,,,,,,,,,
3620.0,team_preview,"P1 team: Incineroar, Kingambit, Sneasler, Floette, Sinistcha, Delphox | P2 team: Incineroar, Ampharos, Gallade, Girafarig, Primarina  ||  P1 brought: Floette, Incineroar, Kingambit, Sinistcha | P2 brought: Incineroar, Girafarig, Farigiraf, Primarina",0.8,8,,,,,,,,,,,both,,,,,,,"Incineroar, Kingambit, Sneasler, Floette, Sinistcha, Delphox","Incineroar, Ampharos, Gallade, Girafarig, Primarina, Mawile","Floette, Incineroar, Kingambit, Sinistcha","Incineroar, Girafarig, Farigiraf, Primarina","Floette, Incineroar","Incineroar, Girafarig",['Hisuian Sliggoo'],['Mawile'],,,,,,,
4020.0,battle_end,WON! The battle has ended due to a forfeit.,0.85,8,,,,,,,,,,,player,,,,,player,,,,,,,,,,,,,,,,
4110,pokemon_sent_out,,1.0,9,match_frames\match_9\ocr_00001.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,,,,,,,
4110,pokemon_sent_out,,1.0,9,match_frames\match_9\ocr_00001.jpg,,,,,,,,,,player,Sneasler,,True,,,,,,,,,,,,,,,,,,
4110,pokemon_sent_out,[reference-frame check: 'Venusaur' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,9,match_frames\match_9\ocr_00001.jpg,,,,,,,,,,opponent,Venusaur,,False,,,,,,,,,,,,,,,,,,
